"url","name","resource_type","key_resource"
"https://www.arcgis.com/sharing/rest/content/items/2c4a0b5f85b945f8a67125e6a93fa7fe/info/metadata/metadata.xml?format=default&output=html","EPA Facility Registry Service (FRS) - Toxic Release Inventory (TRI) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/6fb542c0b9e44082a53300b73577329c/explore?location=32.943663%2C-100.273352%2C2.93","EPA Facility Registry Service (FRS) - Toxic Substances Control Act (TSCA)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/6fb542c0b9e44082a53300b73577329c/info/metadata/metadata.xml?format=default&output=html","EPA Facility Registry Service (FRS) - Toxic Substances Control Act (TSCA) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/dd7efeee3db54e739b0945c670476153/explore?location=32.943663%2C-100.273352%2C2.93","EPA Facility Registry Service (FRS) Interests","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/dd7efeee3db54e739b0945c670476153/info/metadata/metadata.xml?format=default&output=html","EPA Facility Registry Service (FRS) Interests Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/3aebce44127c461baf28c2f3f0b3485b/explore?location=32.943663%2C-100.273352%2C2.93","EPA Region Boundaries Exclusive Economic Zone (EEZ)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/3aebce44127c461baf28c2f3f0b3485b/info/metadata/metadata.xml?format=default&output=html","EPA Region Boundaries Exclusive Economic Zone (EEZ) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/b180839412b64226a35422ea6a1a5b06/explore?location=32.943663%2C-100.273352%2C2.93","EPA Resource Conservation and Recovery Act Treatment Storage and Disposal (RCRATSD) Facilities","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/b180839412b64226a35422ea6a1a5b06/info/metadata/metadata.xml?format=default&output=html","EPA Resource Conservation and Recovery Act Treatment Storage and Disposal (RCRATSD) Facilities Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/e2442b425b114b7588bdb27ba128af95/explore?location=32.943663%2C-100.273352%2C2.93","EPA Superfund Enterprise Management System (SEMS) Sites","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/e2442b425b114b7588bdb27ba128af95/info/metadata/metadata.xml?format=default&output=html","EPA Superfund Enterprise Management System (SEMS) Sites Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/dec12c48c6194c87b2741a3d00ed9dd2/explore?location=32.943663%2C-100.273352%2C2.93","Ethanol Plants","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/dec12c48c6194c87b2741a3d00ed9dd2/info/metadata/metadata.xml?format=default&output=html","Ethanol Plants Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/a7edefb7a17c4b419be9ab5b09fca930/explore?location=32.943663%2C-100.273352%2C2.93","FDIC Insured Banks","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/a7edefb7a17c4b419be9ab5b09fca930/info/metadata/metadata.xml?format=default&output=html","FDIC Insured Banks Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/5bf7382e78c74360a39402ea190542d3/explore?location=32.943663%2C-100.273352%2C2.93","Federal Aviation Administration (FAA) Regions","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/5bf7382e78c74360a39402ea190542d3/info/metadata/metadata.xml?format=default&output=html","Federal Aviation Administration (FAA) Regions Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/6622aa77740944a29a31ddfd8e913317/explore?location=32.943663%2C-100.273352%2C2.93","Federal Emergency Management Agency (FEMA) Regional Offices","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/6622aa77740944a29a31ddfd8e913317/info/metadata/metadata.xml?format=default&output=html","Federal Emergency Management Agency (FEMA) Regional Offices Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/5f6207ccb91d4ae48124018ffaec04bf/explore?location=32.943663%2C-100.273352%2C2.93","Federal Emergency Management Agency (FEMA) Regions","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/5f6207ccb91d4ae48124018ffaec04bf/info/metadata/metadata.xml?format=default&output=html","Federal Emergency Management Agency (FEMA) Regions Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/c9cdba84fe9c4362be630dc9549f2680/explore?location=32.943663%2C-100.273352%2C2.93","FERC Regions","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/c9cdba84fe9c4362be630dc9549f2680/info/metadata/metadata.xml?format=default&output=html","FERC Regions Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/e58b19e244b4439b90cbecd3a87a30f8/explore?location=32.943663%2C-100.273352%2C2.93","Ferrous Metal Mines","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/e58b19e244b4439b90cbecd3a87a30f8/info/metadata/metadata.xml?format=default&output=html","Ferrous Metal Mines Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/7fbf1229a9674bdbbaba55d2c195b6fe/explore?location=32.943663%2C-100.273352%2C2.93","Ferrous Metal Processing Plants","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/7fbf1229a9674bdbbaba55d2c195b6fe/info/metadata/metadata.xml?format=default&output=html","Ferrous Metal Processing Plants Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/86ada48e39724f5ba76ae945d4a199a7/explore?location=32.943663%2C-100.273352%2C2.93","Ferry Routes","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/86ada48e39724f5ba76ae945d4a199a7/info/metadata/metadata.xml?format=default&output=html","Ferry Routes Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/d3b67f8a5bf24011889d1c8daab7091a/explore?location=32.943663%2C-100.273352%2C2.93","Ferry Terminals","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/d3b67f8a5bf24011889d1c8daab7091a/info/metadata/metadata.xml?format=default&output=html","Ferry Terminals Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/b0aaa5d6f376467884cab24f7139a2bf/explore?location=32.943663%2C-100.273352%2C2.93","Fire and Emergency Medical Service (EMS) Stations","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/b0aaa5d6f376467884cab24f7139a2bf/info/metadata/metadata.xml?format=default&output=html","Fire and Emergency Medical Service (EMS) Stations Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/eb101ed5db914dcaa2d63cbfb1f7d030/explore?location=32.943663%2C-100.273352%2C2.93","Floating Docks (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/eb101ed5db914dcaa2d63cbfb1f7d030/info/metadata/metadata.xml?format=default&output=html","Floating Docks (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/5e8049c4caf44be3b945e92c253d378a/explore?location=32.943663%2C-100.273352%2C2.93","Floodwalls (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/5e8049c4caf44be3b945e92c253d378a/info/metadata/metadata.xml?format=default&output=html","Floodwalls (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/f4090ae7ec7e45f0a58fe0d57685c0dd/explore?location=32.943663%2C-100.273352%2C2.93","Formerly Used Defense Sites (FUDS) Program District Boundaries","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/f4090ae7ec7e45f0a58fe0d57685c0dd/info/metadata/metadata.xml?format=default&output=html","Formerly Used Defense Sites (FUDS) Program District Boundaries Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/9ed802d7a4754f99abb9ae543de0892e/explore?location=32.943663%2C-100.273352%2C2.93","Formerly Used Defense Sites (FUDS) Projects (Points)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/9ed802d7a4754f99abb9ae543de0892e/info/metadata/metadata.xml?format=default&output=html","Formerly Used Defense Sites (FUDS) Projects (Points) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/dbe9f24159944da48273e76a0ce374a7/explore?location=32.943663%2C-100.273352%2C2.93","Formerly Used Defense Sites (FUDS) Public Munitions Response Sites (MRS)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/dbe9f24159944da48273e76a0ce374a7/info/metadata/metadata.xml?format=default&output=html","Formerly Used Defense Sites (FUDS) Public Munitions Response Sites (MRS) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/48beb981677d4524b0e8190764e69b59/explore?location=32.943663%2C-100.273352%2C2.93","Formerly Used Defense Sites (FUDS) Public Properties","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/48beb981677d4524b0e8190764e69b59/info/metadata/metadata.xml?format=default&output=html","Formerly Used Defense Sites (FUDS) Public Properties Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/18895cb6980e4b72bb4c16e682c9f17a/explore?location=32.943663%2C-100.273352%2C2.93","Formerly Used Defense Sites (FUDS) Public Property Boundaries","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/18895cb6980e4b72bb4c16e682c9f17a/info/metadata/metadata.xml?format=default&output=html","Formerly Used Defense Sites (FUDS) Public Property Boundaries Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/7a28fd152c4e469aa5bfd4237deb01e4/explore?location=32.943663%2C-100.273352%2C2.93","Formerly Used Defense Sites (FUDS)Â Program Division Boundaries","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/7a28fd152c4e469aa5bfd4237deb01e4/info/metadata/metadata.xml?format=default&output=html","Formerly Used Defense Sites (FUDS)Â Program Division Boundaries Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/4d5f2501704c48259eb2a9e9972415d0/explore?location=32.943663%2C-100.273352%2C2.93","FWS HQ ES Coastal Barrier Resources System","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/4d5f2501704c48259eb2a9e9972415d0/info/metadata/metadata.xml?format=default&output=html","FWS HQ ES Coastal Barrier Resources System Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/0637d09a674045b9bca7ee159d1fe163/explore?location=32.943663%2C-100.273352%2C2.93","FWS HQ ES Critical Habitat","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/0637d09a674045b9bca7ee159d1fe163/info/metadata/metadata.xml?format=default&output=html","FWS HQ ES Critical Habitat Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/1bf9c8a974b942ee983da509525f35a3/explore?location=32.943663%2C-100.273352%2C2.93","GSA Inventory of Owned and Leased Properties (IOLP) Buildings","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/1bf9c8a974b942ee983da509525f35a3/info/metadata/metadata.xml?format=default&output=html","GSA Inventory of Owned and Leased Properties (IOLP) Buildings Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/78a6f90b4a704baaabe8bdc3b8b07935/explore?location=32.943663%2C-100.273352%2C2.93","GSA Inventory of Owned and Leased Properties (IOLP) Leases","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/78a6f90b4a704baaabe8bdc3b8b07935/info/metadata/metadata.xml?format=default&output=html","GSA Inventory of Owned and Leased Properties (IOLP) Leases Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/e15de4b200c04e2798cd5925e0843119/explore?location=32.943663%2C-100.273352%2C2.93","Harbor Administrative Areas (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/e15de4b200c04e2798cd5925e0843119/info/metadata/metadata.xml?format=default&output=html","Harbor Administrative Areas (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/5edba0249c4946a1912d112529e2580c/explore?location=32.943663%2C-100.273352%2C2.93","Harbor Facility Areas (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/5edba0249c4946a1912d112529e2580c/info/metadata/metadata.xml?format=default&output=html","Harbor Facility Areas (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/14bb216500b1401ebb083d908ed6cd6d/explore?location=32.943663%2C-100.273352%2C2.93","Harbor Facility Locations (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/14bb216500b1401ebb083d908ed6cd6d/info/metadata/metadata.xml?format=default&output=html","Harbor Facility Locations (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/54e0b1b174a449c98f80bb3429cc69d4/explore?location=32.943663%2C-100.273352%2C2.93","HIFLDEvents layer view","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/54e0b1b174a449c98f80bb3429cc69d4/info/metadata/metadata.xml?format=default&output=html	","HIFLDEvents layer view Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/81331b0cc8374b7b8a4275b99a69110d/explore?location=32.943663%2C-100.273352%2C2.93","Historic Perimeters Combined 2000-2018 GeoMAC","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/81331b0cc8374b7b8a4275b99a69110d/info/metadata/metadata.xml?format=default&output=html","Historic Perimeters Combined 2000-2018 GeoMAC Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/9684368c7ad043f7827fd328a10cca81/explore?location=32.943663%2C-100.273352%2C2.93","Historical Holocene Volcano Locations","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/9684368c7ad043f7827fd328a10cca81/info/metadata/metadata.xml?format=default&output=html","Historical Holocene Volcano Locations Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/695a166489a040dc9337d5ebc4bc234b/explore?location=32.943663%2C-100.273352%2C2.93","Historical Significant Earthquake Locations","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/695a166489a040dc9337d5ebc4bc234b/info/metadata/metadata.xml?format=default&output=html","Historical Significant Earthquake Locations Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/3ed5925b69db4374aec43a054b444214/explore?location=32.943663%2C-100.273352%2C2.93","Historical Significant Volcanic Event Locations","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/3ed5925b69db4374aec43a054b444214/info/metadata/metadata.xml?format=default&output=html","Historical Significant Volcanic Event Locations Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/2f5b366a88fc4efe996fe8b4c262d801/explore?location=32.943663%2C-100.273352%2C2.93","Historical Tsunami Event Locations","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/2f5b366a88fc4efe996fe8b4c262d801/info/metadata/metadata.xml?format=default&output=html","Historical Tsunami Event Locations Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/caa9a672e1914ecdab3f04540fa86b90/explore?location=32.943663%2C-100.273352%2C2.93","Historical Tsunami Observations","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/caa9a672e1914ecdab3f04540fa86b90/info/metadata/metadata.xml?format=default&output=html","Historical Tsunami Observations Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/9e318142490c4884bf74932af437c6c2/explore?location=32.943663%2C-100.273352%2C2.93","Hospitals","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/9e318142490c4884bf74932af437c6c2/info/metadata/metadata.xml?format=default&output=html","Hospitals Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/029e60ce925143b7a50ae62970772d15/explore?location=32.943663%2C-100.273352%2C2.93","Hulke Areas (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/029e60ce925143b7a50ae62970772d15/info/metadata/metadata.xml?format=default&output=html","Hulke Areas (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/fad7e689a60c479b9df688bb2b9efa7b/explore?location=32.943663%2C-100.273352%2C2.93","Hydrocarbon Gas Liquid Pipelines","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/fad7e689a60c479b9df688bb2b9efa7b/info/metadata/metadata.xml?format=default&output=html","Hydrocarbon Gas Liquid Pipelines Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/7701937009b94d1d8d5ab4c7472802e9/explore?location=32.943663%2C-100.273352%2C2.93","Incorporated Places","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/7701937009b94d1d8d5ab4c7472802e9/info/metadata/metadata.xml?format=default&output=html","Incorporated Places Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/50f80920d36e435d9a34db2bd0fd3ad8/explore?location=32.943663%2C-100.273352%2C2.93","Independent Systems Operators","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/50f80920d36e435d9a34db2bd0fd3ad8/info/metadata/metadata.xml?format=default&output=html","Independent Systems Operators Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/7f6d222fcb774ea999090a007ac7b0ab/explore?location=32.943663%2C-100.273352%2C2.93","Interim Risk Management (IRM) Project Boundary","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/7f6d222fcb774ea999090a007ac7b0ab/info/metadata/metadata.xml?format=default&output=html","Interim Risk Management (IRM) Project Boundary Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/cbff2fcccd6d4eaaad2ed8e2f8656288/explore?location=32.943663%2C-100.273352%2C2.93","Interim Risk Management (IRM) Property Boundary","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/cbff2fcccd6d4eaaad2ed8e2f8656288/info/metadata/metadata.xml?format=default&output=html","Interim Risk Management (IRM) Property Boundary Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/622ee547acc34bf08156673cef457c63/explore?location=32.943663%2C-100.273352%2C2.93","Interim Risk Management (IRM) Property Point","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/622ee547acc34bf08156673cef457c63/info/metadata/metadata.xml?format=default&output=html","Interim Risk Management (IRM) Property Point Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/952000e800d44215811d9f4bd4414111/explore?location=32.943663%2C-100.273352%2C2.93","Intermodal Freight Facilities Air-to-Truck","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/952000e800d44215811d9f4bd4414111/info/metadata/metadata.xml?format=default&output=html","Intermodal Freight Facilities Air-to-Truck Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/722e79137ab540b49e56ca2e8f649b8c/explore?location=32.943663%2C-100.273352%2C2.93","Intermodal Freight Facilities Marine Roll-on/Roll-off","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/722e79137ab540b49e56ca2e8f649b8c/info/metadata/metadata.xml?format=default&output=html","Intermodal Freight Facilities Marine Roll-on/Roll-off Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/e73709b48eba49b294ec1a98f1019e4e/explore?location=32.943663%2C-100.273352%2C2.93","Intermodal Freight Facilities Pipeline Terminals","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/e73709b48eba49b294ec1a98f1019e4e/info/metadata/metadata.xml?format=default&output=html","Intermodal Freight Facilities Pipeline Terminals Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/73cf88f11d0f451089c5e023ef6aee6d/explore?location=32.943663%2C-100.273352%2C2.93","Intermodal Freight Facilities Rail TOFC/COFC","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/73cf88f11d0f451089c5e023ef6aee6d/info/metadata/metadata.xml?format=default&output=html","Intermodal Freight Facilities Rail TOFC/COFC Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/916434aa879b4d25be8a8013d9cc0af5/explore?location=32.943663%2C-100.273352%2C2.93","Intermodal Passenger Connectivity Database (IPCD)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/916434aa879b4d25be8a8013d9cc0af5/info/metadata/metadata.xml?format=default&output=html","Intermodal Passenger Connectivity Database (IPCD) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/f47e9f3d03ca4d70b58ad66fa85c37a3/explore?location=32.943663%2C-100.273352%2C2.93","Isolated Danger Buoy Point (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/f47e9f3d03ca4d70b58ad66fa85c37a3/info/metadata/metadata.xml?format=default&output=html","Isolated Danger Buoy Point (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/35fbb75b66d747aba65bcc7efff9008c/explore?location=32.943663%2C-100.273352%2C2.93","Lakes (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/35fbb75b66d747aba65bcc7efff9008c/info/metadata/metadata.xml?format=default&output=html","Lakes (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/cca991aa70894b8c84deef312ab2124b/explore?location=32.943663%2C-100.273352%2C2.93","Land Mobile Broadcast Towers","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/cca991aa70894b8c84deef312ab2124b/info/metadata/metadata.xml?format=default&output=html","Land Mobile Broadcast Towers Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/76ebce3edeec4eb7ba0f19025263e925/explore?location=32.943663%2C-100.273352%2C2.93","Land Mobile Commercial Transmission Towers","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/76ebce3edeec4eb7ba0f19025263e925/info/metadata/metadata.xml?format=default&output=html","Land Mobile Commercial Transmission Towers Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/70287337e8d8448797ee3cd243a5c117/explore?location=32.943663%2C-100.273352%2C2.93","Land Mobile Private Transmission Towers","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/70287337e8d8448797ee3cd243a5c117/info/metadata/metadata.xml?format=default&output=html","Land Mobile Private Transmission Towers Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/fcf3d3eea8a243fb984580f96fd20933/explore?location=32.943663%2C-100.273352%2C2.93","Land Region Areas (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/fcf3d3eea8a243fb984580f96fd20933/info/metadata/metadata.xml?format=default&output=html","Land Region Areas (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/6373c1c78b354664ac2428876ece7651/explore?location=32.943663%2C-100.273352%2C2.93","Land Region Locations (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/6373c1c78b354664ac2428876ece7651/info/metadata/metadata.xml?format=default&output=html","Land Region Locations (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/dc0737d7144140a98a71524c92968577/explore?location=32.943663%2C-100.273352%2C2.93","Land Surface Areas (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/dc0737d7144140a98a71524c92968577/info/metadata/metadata.xml?format=default&output=html","Land Surface Areas (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/72c275a9e75845dfba08ed7ae1aa0d05/explore?location=32.943663%2C-100.273352%2C2.93","Landmark Areas (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/72c275a9e75845dfba08ed7ae1aa0d05/info/metadata/metadata.xml?format=default&output=html","Landmark Areas (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/3909b168fd474aee9b3f453ab2dfba16/explore?location=32.943663%2C-100.273352%2C2.93","Landmark Locations (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/3909b168fd474aee9b3f453ab2dfba16/info/metadata/metadata.xml?format=default&output=html","Landmark Locations (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/0b537bc511d9408b9c343fa7c890e0d0/explore?location=32.943663%2C-100.273352%2C2.93","Lateral Beacons (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/0b537bc511d9408b9c343fa7c890e0d0/info/metadata/metadata.xml?format=default&output=html","Lateral Beacons (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/42a80492e29c47acb0b12e42916a09a4/explore?location=32.943663%2C-100.273352%2C2.93","Lateral Buoys (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/42a80492e29c47acb0b12e42916a09a4/info/metadata/metadata.xml?format=default&output=html","Lateral Buoys (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/8513e7fd6f0f4ec4bbf3eaf7c6cfc36f/explore?location=32.943663%2C-100.273352%2C2.93","Levee Areas (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/8513e7fd6f0f4ec4bbf3eaf7c6cfc36f/info/metadata/metadata.xml?format=default&output=html","Levee Areas (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/767e2a6a0c1d4e1ebd20400d7e81d3e2/explore?location=32.943663%2C-100.273352%2C2.93","Levee Lines (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/767e2a6a0c1d4e1ebd20400d7e81d3e2/info/metadata/metadata.xml?format=default&output=html","Levee Lines (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/c5b31fc4a0124a5fa63861277ebfb1e9/explore?location=32.943663%2C-100.273352%2C2.93","Liquified Natural Gas (LNG) Import and Export Terminals","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/c5b31fc4a0124a5fa63861277ebfb1e9/info/metadata/metadata.xml?format=default&output=html","Liquified Natural Gas (LNG) Import and Export Terminals Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/874798faedc74358bac9bbe1867af3c7/explore?location=32.943663%2C-100.273352%2C2.93","Local Emergency Operations Center (EOC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/874798faedc74358bac9bbe1867af3c7/info/metadata/metadata.xml?format=default&output=html","Local Emergency Operations Center (EOC) Metadata","Supporting Documentation Page","False"
